"data_category","action","action_name","column_name","event_name","price_code","old_value","new_value","upd_user","upd_datetime"
"Price Code","U","Update","price","E6BB0330","K","48.45","68.45","BRA508","2026-01-25 05:18:02.062"
"Price Code","U","Update","price","E6BB0330","K","68.45","73.45","BRA509","2026-02-15 05:09:01.278"
"Price Code","U","Update","price","E6BB0330","K","73.45","98.45","BRA501","2026-02-26 11:05:35.469"
"Price Code","U","Update","price","E6BB0330","K","98.45","93.45","BRA503","2026-03-10 14:27:26.147"
"Price Code","I","Insert",NA,"E6BB0330","L",NA,"43.95|43.95||I|Standard Pricing|33.95|0.00|0.00|10.00|0.00","BRA509","2025-11-24 20:55:11.243"
"Price Code","U","Update","price","E6BB0330","L","43.95","48.95","BRA500","2026-01-22 09:22:42.744"
"Price Code","U","Update","price","E6BB0330","L","48.95","43.95","BRA504","2026-02-07 02:18:40.309"
"Price Code","U","Update","price","E6BB0330","L","43.95","53.95","BRA508","2026-03-20 23:02:12.063"
"Price Code","U","Update","price","E6BB0330","L","53.95","78.95","BRA502","2026-03-28 04:04:12.006"
"Price Code","U","Update","price","E6BB0330","L","78.95","68.95","BRA508","2026-03-29 06:24:36.134"
"Price Code","I","Insert",NA,"E6BB0330","M",NA,"32.73|32.73||I|Standard Pricing|22.73|0.00|0.00|10.00|0.00","BRA502","2025-12-16 00:27:41.886"
"Price Code","U","Update","price","E6BB0330","M","32.73","42.73","BRA501","2026-02-11 05:14:43.321"
"Price Code","U","Update","price","E6BB0330","M","42.73","32.73","BRA507","2026-03-05 16:57:53.976"
"Price Code","I","Insert",NA,"E6BB0401","A",NA,"217.4|217.4||I|Standard Pricing|207.4|0.00|0.00|10.00|0.00","BRA502","2025-12-14 22:40:02.725"
"Price Code","U","Update","price","E6BB0401","A","217.4","232.4","BRA505","2026-01-29 01:14:59.837"
"Price Code","U","Update","price","E6BB0401","A","232.4","247.4","BRA510","2026-01-29 03:06:42.727"
"Price Code","U","Update","price","E6BB0401","A","247.4","257.4","BRA509","2026-02-19 21:47:42.126"
"Price Code","U","Update","price","E6BB0401","A","257.4","267.4","BRA505","2026-03-23 08:10:43.252"
"Price Code","U","Update","price","E6BB0401","A","267.4","297.4","BRA509","2026-03-28 17:23:29.731"
"Price Code","I","Insert",NA,"E6BB0401","B",NA,"211.53|211.53||I|Standard Pricing|201.53|0.00|0.00|10.00|0.00","BRA503","2025-12-06 18:20:11.230"
"Price Code","U","Update","price","E6BB0401","B","211.53","196.53","BRA502","2026-02-01 00:24:37.172"
"Price Code","U","Update","price","E6BB0401","B","196.53","186.53","BRA501","2026-02-23 13:22:30.011"
"Price Code","U","Update","price","E6BB0401","B","186.53","201.53","BRA508","2026-02-26 18:39:53.819"
"Price Code","U","Update","price","E6BB0401","B","201.53","211.53","BRA510","2026-03-23 00:24:33.423"
"Price Code","I","Insert",NA,"E6BB0401","C",NA,"200.8|200.8||I|Standard Pricing|190.8|0.00|0.00|10.00|0.00","BRA507","2025-11-26 18:12:03.386"
"Price Code","U","Update","price","E6BB0401","C","200.8","185.8","BRA508","2026-02-01 00:17:04.693"
"Price Code","U","Update","price","E6BB0401","C","185.8","195.8","BRA508","2026-03-07 02:59:24.678"
"Price Code","U","Update","price","E6BB0401","C","195.8","210.8","BRA504","2026-03-16 15:51:21.281"
"Price Code","U","Update","price","E6BB0401","C","210.8","220.8","BRA502","2026-03-22 16:11:10.664"
"Price Code","I","Insert",NA,"E6BB0401","D",NA,"190.47|190.47||I|Standard Pricing|180.47|0.00|0.00|10.00|0.00","BRA508","2025-11-26 01:47:23.877"
"Price Code","U","Update","price","E6BB0401","D","190.47","185.47","BRA503","2026-02-06 07:25:28.733"
"Price Code","U","Update","price","E6BB0401","D","185.47","210.47","BRA502","2026-03-28 01:27:36.935"
"Price Code","I","Insert",NA,"E6BB0401","E",NA,"136.47|136.47||I|Standard Pricing|126.47|0.00|0.00|10.00|0.00","BRA504","2025-11-20 21:38:00.453"
"Price Code","U","Update","price","E6BB0401","E","136.47","166.47","BRA503","2026-01-23 17:11:48.315"
"Price Code","U","Update","price","E6BB0401","E","166.47","151.47","BRA510","2026-02-04 23:27:56.594"
"Price Code","U","Update","price","E6BB0401","E","151.47","161.47","BRA510","2026-02-21 04:41:28.968"
"Price Code","U","Update","price","E6BB0401","E","161.47","181.47","BRA510","2026-03-05 17:58:44.797"
"Price Code","U","Update","price","E6BB0401","E","181.47","191.47","BRA504","2026-03-25 08:55:06.951"
"Price Code","I","Insert",NA,"E6BB0401","F",NA,"138.48|138.48||I|Standard Pricing|128.48|0.00|0.00|10.00|0.00","BRA508","2025-12-16 06:32:09.249"
"Price Code","U","Update","price","E6BB0401","F","138.48","143.48","BRA503","2026-02-05 03:47:54.482"
"Price Code","U","Update","price","E6BB0401","F","143.48","163.48","BRA509","2026-02-10 09:43:49.054"
"Price Code","U","Update","price","E6BB0401","F","163.48","183.48","BRA504","2026-03-08 06:06:59.610"
"Price Code","U","Update","price","E6BB0401","F","183.48","198.48","BRA507","2026-03-26 18:00:55.454"
"Price Code","I","Insert",NA,"E6BB0401","G",NA,"105.95|105.95||I|Standard Pricing|95.95|0.00|0.00|10.00|0.00","BRA506","2025-12-06 23:44:44.207"
"Price Code","U","Update","price","E6BB0401","G","105.95","100.95","BRA503","2026-02-19 10:26:27.439"
"Price Code","U","Update","price","E6BB0401","G","100.95","110.95","BRA504","2026-03-04 08:05:33.795"
"Price Code","U","Update","price","E6BB0401","G","110.95","125.95","BRA503","2026-03-06 07:54:29.498"
"Price Code","I","Insert",NA,"E6BB0401","H",NA,"102.9|102.9||I|Standard Pricing|92.9|0.00|0.00|10.00|0.00","BRA500","2025-12-05 01:06:51.417"
"Price Code","U","Update","price","E6BB0401","H","102.9","112.9","BRA500","2026-01-27 03:48:42.265"
"Price Code","U","Update","price","E6BB0401","H","112.9","102.9","BRA501","2026-03-02 17:27:14.352"
"Price Code","I","Insert",NA,"E6BB0401","I",NA,"63.98|63.98||I|Standard Pricing|53.98|0.00|0.00|10.00|0.00","BRA500","2025-12-13 11:43:30.155"
"Price Code","U","Update","price","E6BB0401","I","63.98","93.98","BRA505","2026-01-17 08:53:46.892"
"Price Code","U","Update","price","E6BB0401","I","93.98","108.98","BRA504","2026-01-21 10:02:16.761"
"Price Code","U","Update","price","E6BB0401","I","108.98","113.98","BRA506","2026-03-02 18:39:58.833"
"Price Code","U","Update","price","E6BB0401","I","113.98","103.98","BRA508","2026-03-23 12:42:21.149"
"Price Code","I","Insert",NA,"E6BB0401","J",NA,"62.61|62.61||I|Standard Pricing|52.61|0.00|0.00|10.00|0.00","BRA505","2025-11-25 08:27:59.471"
"Price Code","U","Update","price","E6BB0401","J","62.61","82.61","BRA501","2026-01-16 22:04:34.793"
"Price Code","U","Update","price","E6BB0401","J","82.61","92.61","BRA507","2026-03-06 15:48:10.336"
"Price Code","I","Insert",NA,"E6BB0401","K",NA,"63.07|63.07||I|Standard Pricing|53.07|0.00|0.00|10.00|0.00","BRA507","2025-11-06 03:35:07.643"
"Price Code","U","Update","price","E6BB0401","K","63.07","73.07","BRA505","2026-01-16 18:56:08.621"
"Price Code","U","Update","price","E6BB0401","K","73.07","68.07","BRA508","2026-02-03 13:52:02.669"
"Price Code","U","Update","price","E6BB0401","K","68.07","98.07","BRA510","2026-02-04 04:38:18.584"
"Price Code","U","Update","price","E6BB0401","K","98.07","123.07","BRA503","2026-02-22 11:03:10.900"
"Price Code","U","Update","price","E6BB0401","K","123.07","128.07","BRA508","2026-03-02 05:42:31.273"
"Price Code","I","Insert",NA,"E6BB0401","L",NA,"40.01|40.01||I|Standard Pricing|30.01|0.00|0.00|10.00|0.00","BRA508","2025-11-01 20:00:46.251"
"Price Code","U","Update","price","E6BB0401","L","40.01","35.01","BRA503","2026-01-21 10:01:33.487"
"Price Code","U","Update","price","E6BB0401","L","35.01","60.01","BRA504","2026-03-08 18:51:13.559"
"Price Code","I","Insert",NA,"E6BB0401","M",NA,"30.4|30.4||I|Standard Pricing|20.4|0.00|0.00|10.00|0.00","BRA507","2025-12-15 06:26:43.543"
"Price Code","U","Update","price","E6BB0401","M","30.4","20.4","BRA509","2026-01-19 06:18:15.068"
"Price Code","U","Update","price","E6BB0401","M","20.4","40.4","BRA504","2026-03-12 15:20:24.794"
"Price Code","U","Update","price","E6BB0401","M","40.4","60.4","BRA504","2026-03-13 06:52:51.806"
"Price Code","U","Update","price","E6BB0401","M","60.4","90.4","BRA504","2026-03-17 18:09:38.303"
"Price Code","U","Update","price","E6BB0401","M","90.4","105.4","BRA507","2026-03-23 02:22:41.360"
"Price Code","I","Insert",NA,"E6BB0402","A",NA,"230.39|230.39||I|Standard Pricing|220.39|0.00|0.00|10.00|0.00","BRA509","2025-11-23 16:03:31.954"
"Price Code","U","Update","price","E6BB0402","A","230.39","225.39","BRA501","2026-01-18 12:35:42.812"
"Price Code","U","Update","price","E6BB0402","A","225.39","240.39","BRA500","2026-03-04 04:51:45.547"
"Price Code","U","Update","price","E6BB0402","A","240.39","245.39","BRA506","2026-03-06 23:21:00.101"
"Price Code","U","Update","price","E6BB0402","A","245.39","250.39","BRA508","2026-03-25 10:06:29.775"
"Price Code","I","Insert",NA,"E6BB0402","B",NA,"227.95|227.95||I|Standard Pricing|217.95|0.00|0.00|10.00|0.00","BRA501","2025-12-14 17:35:06.013"
"Price Code","U","Update","price","E6BB0402","B","227.95","252.95","BRA501","2026-02-08 10:52:56.890"
"Price Code","U","Update","price","E6BB0402","B","252.95","262.95","BRA504","2026-03-01 21:50:07.199"
"Price Code","U","Update","price","E6BB0402","B","262.95","267.95","BRA508","2026-03-12 00:38:42.672"
"Price Code","U","Update","price","E6BB0402","B","267.95","257.95","BRA506","2026-03-28 12:41:48.661"
"Price Code","U","Update","price","E6BB0402","B","257.95","272.95","BRA510","2026-03-28 18:56:25.151"
"Price Code","I","Insert",NA,"E6BB0402","C",NA,"209.05|209.05||I|Standard Pricing|199.05|0.00|0.00|10.00|0.00","BRA504","2025-11-25 11:17:52.652"
"Price Code","U","Update","price","E6BB0402","C","209.05","234.05","BRA503","2026-02-12 05:18:08.370"
"Price Code","U","Update","price","E6BB0402","C","234.05","229.05","BRA504","2026-02-19 01:16:52.612"
"Price Code","U","Update","price","E6BB0402","C","229.05","254.05","BRA505","2026-02-22 12:51:10.919"
"Price Code","U","Update","price","E6BB0402","C","254.05","284.05","BRA507","2026-03-03 11:10:52.020"
"Price Code","U","Update","price","E6BB0402","C","284.05","314.05","BRA505","2026-03-15 07:31:15.193"
"Price Code","I","Insert",NA,"E6BB0402","D",NA,"165.68|165.68||I|Standard Pricing|155.68|0.00|0.00|10.00|0.00","BRA501","2025-11-02 05:33:43.602"
"Price Code","U","Update","price","E6BB0402","D","165.68","190.68","BRA501","2026-02-14 03:29:36.855"
"Price Code","U","Update","price","E6BB0402","D","190.68","200.68","BRA509","2026-03-02 17:58:51.942"
"Price Code","U","Update","price","E6BB0402","D","200.68","225.68","BRA503","2026-03-04 01:50:49.457"
"Price Code","U","Update","price","E6BB0402","D","225.68","220.68","BRA506","2026-03-23 22:54:27.047"
"Price Code","U","Update","price","E6BB0402","D","220.68","235.68","BRA500","2026-03-27 06:00:41.918"
"Price Code","I","Insert",NA,"E6BB0402","E",NA,"136.19|136.19||I|Standard Pricing|126.19|0.00|0.00|10.00|0.00","BRA504","2025-11-13 19:25:35.907"
"Price Code","U","Update","price","E6BB0402","E","136.19","156.19","BRA510","2026-02-01 16:36:12.302"
"Price Code","U","Update","price","E6BB0402","E","156.19","186.19","BRA506","2026-02-08 06:12:44.850"
"Price Code","U","Update","price","E6BB0402","E","186.19","211.19","BRA505","2026-03-04 18:10:18.443"
"Price Code","U","Update","price","E6BB0402","E","211.19","241.19","BRA504","2026-03-08 14:22:28.052"
"Price Code","I","Insert",NA,"E6BB0402","F",NA,"128.96|128.96||I|Standard Pricing|118.96|0.00|0.00|10.00|0.00","BRA510","2025-11-21 18:34:03.576"
"Price Code","U","Update","price","E6BB0402","F","128.96","138.96","BRA506","2026-01-16 03:37:59.973"
"Price Code","U","Update","price","E6BB0402","F","138.96","143.96","BRA509","2026-03-09 11:37:30.525"
"Price Code","U","Update","price","E6BB0402","F","143.96","168.96","BRA506","2026-03-09 23:45:30.010"
"Price Code","U","Update","price","E6BB0402","F","168.96","188.96","BRA509","2026-03-14 08:49:29.001"
"Price Code","I","Insert",NA,"E6BB0402","G",NA,"122.66|122.66||I|Standard Pricing|112.66|0.00|0.00|10.00|0.00","BRA502","2025-11-10 20:17:17.910"
"Price Code","U","Update","price","E6BB0402","G","122.66","127.66","BRA505","2026-03-08 22:26:24.902"
"Price Code","U","Update","price","E6BB0402","G","127.66","142.66","BRA506","2026-03-23 11:50:09.842"
"Price Code","U","Update","price","E6BB0402","G","142.66","162.66","BRA503","2026-03-25 22:28:08.386"
"Price Code","I","Insert",NA,"E6BB0402","H",NA,"97.3|97.3||I|Standard Pricing|87.3|0.00|0.00|10.00|0.00","BRA504","2025-11-14 19:31:15.245"
"Price Code","U","Update","price","E6BB0402","H","97.3","122.3","BRA503","2026-02-07 01:49:03.464"
"Price Code","U","Update","price","E6BB0402","H","122.3","147.3","BRA510","2026-02-15 06:19:15.007"
"Price Code","U","Update","price","E6BB0402","H","147.3","152.3","BRA501","2026-03-12 04:48:00.388"
"Price Code","I","Insert",NA,"E6BB0402","I",NA,"65.82|65.82||I|Standard Pricing|55.82|0.00|0.00|10.00|0.00","BRA506","2025-11-24 08:06:42.612"
"Price Code","U","Update","price","E6BB0402","I","65.82","50.82","BRA508","2026-01-31 20:12:29.743"
"Price Code","U","Update","price","E6BB0402","I","50.82","65.82","BRA505","2026-02-11 20:57:12.832"
"Price Code","I","Insert",NA,"E6BB0402","J",NA,"59.85|59.85||I|Standard Pricing|49.85|0.00|0.00|10.00|0.00","BRA509","2025-11-12 16:14:02.575"
"Price Code","U","Update","price","E6BB0402","J","59.85","69.85","BRA506","2026-02-19 01:39:38.638"
"Price Code","U","Update","price","E6BB0402","J","69.85","89.85","BRA503","2026-02-25 07:20:52.980"
"Price Code","I","Insert",NA,"E6BB0402","K",NA,"62.98|62.98||I|Standard Pricing|52.98|0.00|0.00|10.00|0.00","BRA500","2025-11-28 18:54:02.051"
"Price Code","U","Update","price","E6BB0402","K","62.98","77.98","BRA500","2026-01-17 07:03:21.550"
"Price Code","U","Update","price","E6BB0402","K","77.98","107.98","BRA508","2026-02-14 20:30:19.561"
"Price Code","U","Update","price","E6BB0402","K","107.98","97.98","BRA510","2026-02-17 10:01:58.175"
"Price Code","I","Insert",NA,"E6BB0402","L",NA,"48.32|48.32||I|Standard Pricing|38.32|0.00|0.00|10.00|0.00","BRA503","2025-11-15 17:46:51.439"
"Price Code","U","Update","price","E6BB0402","L","48.32","58.32","BRA500","2026-02-10 02:52:16.356"
"Price Code","U","Update","price","E6BB0402","L","58.32","53.32","BRA501","2026-03-02 12:32:11.824"
"Price Code","I","Insert",NA,"E6BB0402","M",NA,"33.82|33.82||I|Standard Pricing|23.82|0.00|0.00|10.00|0.00","BRA501","2025-11-05 16:04:32.889"
"Price Code","U","Update","price","E6BB0402","M","33.82","43.82","BRA500","2026-02-03 23:22:52.995"
"Price Code","U","Update","price","E6BB0402","M","43.82","48.82","BRA501","2026-02-24 22:04:45.841"
"Price Code","U","Update","price","E6BB0402","M","48.82","43.82","BRA501","2026-03-14 08:28:25.637"
"Price Code","U","Update","price","E6BB0402","M","43.82","53.82","BRA505","2026-03-17 08:00:09.744"
"Price Code","I","Insert",NA,"E6BB0402","N",NA,"28.62|28.62||I|Standard Pricing|18.62|0.00|0.00|10.00|0.00","BRA503","2025-12-10 09:06:17.901"
"Price Code","U","Update","price","E6BB0402","N","28.62","13.62","BRA502","2026-01-31 15:33:13.173"
"Price Code","U","Update","price","E6BB0402","N","13.62","18.62","BRA504","2026-03-16 05:14:12.564"
"Price Code","U","Update","price","E6BB0402","N","18.62","13.62","BRA503","2026-03-27 22:12:40.334"
"Price Code","U","Update","price","E6BB0402","N","13.62","18.62","BRA503","2026-04-01 13:19:50.831"
"Price Code","I","Insert",NA,"E6BB0402","O",NA,"24.92|24.92||I|Standard Pricing|14.92|0.00|0.00|10.00|0.00","BRA504","2025-11-18 07:18:30.666"
"Price Code","U","Update","price","E6BB0402","O","24.92","29.92","BRA506","2026-02-14 17:04:51.931"
"Price Code","U","Update","price","E6BB0402","O","29.92","39.92","BRA508","2026-02-25 12:25:21.166"
"Price Code","U","Update","price","E6BB0402","O","39.92","44.92","BRA500","2026-03-14 09:09:46.960"
"Price Code","U","Update","price","E6BB0402","O","44.92","54.92","BRA500","2026-03-16 10:35:55.736"
"Price Code","I","Insert",NA,"E6BB0403","A",NA,"263.87|263.87||I|Standard Pricing|253.87|0.00|0.00|10.00|0.00","BRA510","2025-11-04 09:13:18.864"
"Price Code","U","Update","price","E6BB0403","A","263.87","268.87","BRA507","2026-01-17 01:36:51.188"
"Price Code","U","Update","price","E6BB0403","A","268.87","258.87","BRA506","2026-01-24 13:20:07.725"
"Price Code","U","Update","price","E6BB0403","A","258.87","283.87","BRA503","2026-03-31 12:26:18.628"
"Price Code","I","Insert",NA,"E6BB0403","B",NA,"195.58|195.58||I|Standard Pricing|185.58|0.00|0.00|10.00|0.00","BRA501","2025-11-24 05:10:14.736"
"Price Code","U","Update","price","E6BB0403","B","195.58","215.58","BRA500","2026-01-16 02:44:07.014"
"Price Code","U","Update","price","E6BB0403","B","215.58","245.58","BRA504","2026-01-16 09:33:29.794"
"Price Code","U","Update","price","E6BB0403","B","245.58","230.58","BRA501","2026-01-19 15:13:16.174"
"Price Code","U","Update","price","E6BB0403","B","230.58","240.58","BRA501","2026-02-06 21:24:20.393"
"Price Code","U","Update","price","E6BB0403","B","240.58","255.58","BRA507","2026-03-21 11:29:04.328"
"Price Code","I","Insert",NA,"E6BB0403","C",NA,"222.56|222.56||I|Standard Pricing|212.56|0.00|0.00|10.00|0.00","BRA510","2025-12-12 00:09:06.298"
"Price Code","U","Update","price","E6BB0403","C","222.56","237.56","BRA510","2026-02-21 16:38:20.060"
"Price Code","U","Update","price","E6BB0403","C","237.56","222.56","BRA508","2026-03-21 12:18:21.297"
"Price Code","U","Update","price","E6BB0403","C","222.56","212.56","BRA502","2026-03-28 11:35:04.766"
"Price Code","I","Insert",NA,"E6BB0403","D",NA,"145.1|145.1||I|Standard Pricing|135.1|0.00|0.00|10.00|0.00","BRA508","2025-12-07 21:42:58.298"
"Price Code","U","Update","price","E6BB0403","D","145.1","140.1","BRA506","2026-01-27 08:59:25.944"
"Price Code","U","Update","price","E6BB0403","D","140.1","170.1","BRA506","2026-03-10 03:11:06.607"
"Price Code","U","Update","price","E6BB0403","D","170.1","195.1","BRA510","2026-03-17 04:26:18.428"
"Price Code","U","Update","price","E6BB0403","D","195.1","210.1","BRA502","2026-03-20 06:49:10.335"
"Price Code","I","Insert",NA,"E6BB0403","E",NA,"149.25|149.25||I|Standard Pricing|139.25|0.00|0.00|10.00|0.00","BRA504","2025-11-13 22:20:51.997"
"Price Code","U","Update","price","E6BB0403","E","149.25","179.25","BRA505","2026-01-19 05:35:26.775"
"Price Code","U","Update","price","E6BB0403","E","179.25","164.25","BRA506","2026-01-20 18:43:27.198"
"Price Code","U","Update","price","E6BB0403","E","164.25","189.25","BRA506","2026-01-27 16:35:11.288"
"Price Code","U","Update","price","E6BB0403","E","189.25","214.25","BRA500","2026-02-02 23:36:54.572"
"Price Code","U","Update","price","E6BB0403","E","214.25","239.25","BRA501","2026-03-18 23:21:27.436"
"Price Code","I","Insert",NA,"E6BB0403","F",NA,"111.77|111.77||I|Standard Pricing|101.77|0.00|0.00|10.00|0.00","BRA504","2025-12-11 22:20:41.685"
"Price Code","U","Update","price","E6BB0403","F","111.77","121.77","BRA506","2026-01-23 01:38:49.428"
"Price Code","U","Update","price","E6BB0403","F","121.77","141.77","BRA510","2026-02-06 13:09:35.276"
